,Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption
89,22-10-2013,233.7,1.3,24.6,41,3.7,58.4,5.7,70.1,15.1,52.9,5.5,8.3,238,110.7,23.7,31.7,20,146,56.7,359.7,1.3,4.3,1.1,138.3,1.4,62.8,5.9,105.4,154.3,1.5,225.4,143.5,3,208.1,30.4,118.1,2711.6
90,23-10-2013,219.6,1.1,23.8,41.5,3.6,58.9,6.2,70.5,15.1,53.5,4.8,7.5,233.7,110.3,22.5,29.5,19.5,138.1,57.8,360.7,1.2,4.1,1.1,139.8,1.3,59.5,6,104.7,151.1,1.6,231.1,141.3,3.1,206.4,30.4,111.3,2672.2
91,24-10-2013,205.9,1.4,23.4,41.2,3.7,50.6,6.3,71,15.1,49,5.4,8.3,239.8,106.9,22.9,29.9,20,133.8,57.2,357.3,1.5,4.5,1.1,144.7,1.4,58,5.9,102.4,152.1,1.4,236,139.4,3.5,200.4,29.9,115.2,2646.5000000000005
92,25-10-2013,197.6,1.4,22.6,41.8,3.7,57.5,6.3,69.6,14.3,53.3,5.9,8.6,247.4,109.6,21.8,30.6,19.4,132.9,57.7,349.3,1.3,4.8,1.2,147.6,1.4,60.1,6.1,102.1,157.1,1.3,241.9,135.1,2.8,202.4,29.9,120.8,2667.2
93,26-10-2013,195.4,1.3,21.9,39.3,3.5,56.1,6.3,64.7,14.3,51,5.9,8.3,250.8,110.8,23,31.3,19.9,127.5,57.7,347.7,1.3,4.7,1.2,152.6,1.2,60.1,6.1,100.9,159.8,1.6,236.4,119.9,2.7,207.7,29.1,106.1,2628.0999999999995
94,27-10-2013,192.1,1.3,21.5,41.6,3.1,56.3,5.9,61,15.2,53.5,5.2,7.5,241.8,106,22.1,31.4,20.1,121.4,53,341.4,1.3,4.7,1.1,153.3,1.3,59.5,5.6,95.8,153.7,1.6,236.2,119.8,2.7,203.6,28,99.2,2568.7999999999993
95,28-10-2013,207.9,1.6,22.5,39.7,3.5,54.6,5.9,64.6,15.4,56.8,5.1,8.3,249,99.4,23.3,32.8,19.5,134.1,57.2,360.7,1.3,4.7,1,160.4,1.3,60.9,5.9,95.7,155.9,1.2,246.3,123.2,2.6,206.8,28.9,103.2,2661.2000000000003
96,29-10-2013,216.4,1.1,21.8,38.1,3.4,57.2,5.8,65.3,15.1,54.8,4.6,8.4,250.4,107.9,23.8,33.3,20.1,140.8,58,363.2,1.3,4.5,0.9,164,1.6,61.7,6.3,96,155.8,1.4,237.6,127.3,2.8,204.7,29.2,111.4,2696
97,30-10-2013,222.5,1.2,22.2,39.5,3.4,55.1,5.9,63.4,15.1,55.6,5.5,8.3,247.3,101.9,23.7,34.6,20,143.8,59.6,361.6,1.3,4.2,1.2,169.6,1.3,61.8,6.3,96.4,160.4,1.7,240.3,128.1,2.7,204.9,29.2,114.4,2713.9999999999995
98,31-10-2013,225.3,1.3,22,39.6,3.3,57.3,5.8,65.4,15.1,53.1,5.3,8.6,245.5,96,22.9,31.4,20.1,150.8,58.7,370.9,1.3,4.1,1.1,174.3,1.2,62,6.4,87.6,166.9,1.4,253.3,126.2,2.6,207.8,28.9,109.9,2733.4
99,01-11-2013,226.7,1.3,22.1,40.9,3.4,57.5,5.7,66.2,14.7,54.4,5,8.2,239.9,100.5,23.7,32.9,20.3,144.4,58.9,364.5,1.4,5,1.1,174.2,1.2,62.7,6.1,91.4,171,1.7,237.4,127.6,2.4,215.2,29.5,104,2723.1
100,02-11-2013,227.2,1.3,22.2,43.5,3.2,57.5,5.1,61.7,14.2,55.6,4.5,7.1,225.6,99.8,22.3,34.1,20.2,144.5,55.9,355.9,1.4,4.7,1.2,182.4,1.4,61.9,4.9,108.5,156.4,1.3,201.6,125.6,2.7,229.9,28.3,104.2,2677.8000000000006
101,06-11-2013,231.1,1.7,22.4,44.3,3.3,53.9,4.1,58.5,13.6,53.7,4,8.4,196.9,88.8,21.9,36.5,19.4,159.5,60.2,343.1,1.4,4.6,1.1,178.9,1.4,61.1,5.5,88.6,160.9,1.3,220.1,129.1,2.8,212.3,27.9,105.1,2627.4
102,07-11-2013,234,1.6,21.7,44.3,3.3,55.2,5.3,59.8,14.6,55.2,3.7,8.7,207.7,88.9,22.4,30.4,19.6,164.8,58.9,352.2,1.4,4.4,1.2,181.3,1.4,63.1,5.7,82.5,156.7,1.8,224,129.4,2.8,206.4,28.8,105.7,2648.9000000000005
103,08-11-2013,234.5,1.7,21.9,42.9,3.3,55.8,5.6,56.8,14.6,55.4,3.5,8.4,216.1,92.7,22.2,35,19.9,168.6,60.6,352.3,1.9,3.1,1.2,177.6,1.4,62.5,5.8,80.9,162.3,1.5,228.7,126.2,2.8,197.6,28.3,100.9,2654.5
104,09-11-2013,232.9,1.3,21.8,43.2,3.2,56.2,5.5,56.1,14.7,55,4.2,8.3,219.5,90.2,22.8,36.8,19.7,168,60.1,350.9,1.5,3.3,1.2,178.5,1.5,62.7,5.8,82.2,164.8,1.5,229.4,122,2.8,195.8,29.5,100.4,2653.3000000000006
105,10-11-2013,228.1,1.2,21.3,43.4,2.9,55.3,5.6,53.8,14.6,55.3,5.5,7.1,217.3,88.8,21.5,36.9,20.9,161.1,55.8,339.7,1.5,3.9,1.2,182,1.5,61.8,5.4,80,165,1.4,230.7,123.1,2.8,194.2,28.2,96.2,2614.9999999999995
106,11-11-2013,232.1,1.4,20.4,37.8,3.3,55.4,5.6,57.1,14.9,54.6,4.3,7.8,228.5,98,22.5,36.5,19.6,168.9,59.5,362.5,1.5,4.7,1.2,179.9,1.4,62.9,5.8,74.7,168.9,1.5,225.5,124.2,2.6,198.5,28.5,99.6,2672.1000000000004
107,12-11-2013,234.6,1.4,21.1,37.7,3.2,55.5,5.7,57.6,14.9,54.6,4.1,7.9,231.9,98,22.6,35.2,19.4,172.6,58.8,366,1.5,4.8,1,186.1,1.3,61.6,5.8,83.3,174.9,1.5,232.3,122.1,2.6,203.6,31.3,100.2,2716.6999999999994
108,13-11-2013,230.1,1.5,21.3,39.5,3.3,55.1,5.6,57.9,15,55.4,5.4,8,233.8,98.6,24.1,36.7,20.3,171.7,58.4,363.3,1.5,4.8,1.1,187.6,1.4,61.4,5.9,86.2,175.1,1.5,228.1,117.3,2.6,202.7,30.6,101.9,2714.7
109,14-11-2013,227.4,1.6,21.6,32.9,3.3,54.8,5.8,56.7,15.1,54.9,4.7,8.3,236.9,95.8,23.8,36.4,20.6,172.4,60,364.5,1.5,4.7,1.2,186.7,1.4,62.8,5.9,84,174.4,1.9,221.6,118.2,2.8,201.9,29.2,103.6,2699.3
110,15-11-2013,223.2,1.5,20.8,35.5,3.3,52.1,5.8,57.8,14.9,54.8,5.4,7.9,239.1,99.5,23.7,38.6,19.9,172.5,59.4,358.4,1.5,4.1,1.1,186.3,1.4,65,6,83.9,176.1,1.2,227.6,116.6,2.5,192.2,29,97.5,2686.1
111,16-11-2013,238.2,1.6,18,41.8,3.2,53.9,5.7,56.1,14.8,53.7,6,7.3,237.5,102.7,24,38.2,21,166.4,58.1,350.8,1.7,5.3,1.2,183.4,1.4,66.6,4.9,87.9,173,1.3,213.9,115.9,2.3,199.2,30.2,96.5,2683.7000000000003
112,17-11-2013,216.4,1.2,20.7,40.7,3,54.4,5.5,54.3,14.5,54.5,6.8,6.7,226.1,92.7,22.3,37.3,20.2,150.2,53.4,343.1,1.4,4.6,1.2,184,1.4,66.1,5.2,85.6,171.2,1.1,195.3,119.8,2,197.7,29.1,93,2582.7
113,18-11-2013,224.9,1.2,20.5,38.9,3.2,54.2,5.7,57.6,14.8,55.6,6.8,7.6,238,100.1,23.6,37.3,20.6,162,52.9,351.1,1.4,4.8,1.2,184.4,1.4,66.3,5.5,86.9,171.8,2,201.8,122.3,2.5,208.6,30.1,101,2668.6000000000004
114,19-11-2013,234.5,1.5,20.2,35.9,3.3,53.9,5.8,58.1,14.9,56.3,6.6,8.3,241.9,103.6,24.1,37.6,21,164.7,57.5,364.2,1.4,5.1,1.2,188.9,1.4,68.1,5.9,89.5,176.5,1.7,200.4,119.9,2.7,199.6,30.1,106.7,2713
115,20-11-2013,240.3,1.4,21.6,40.8,3.3,54.9,5.8,57.7,15,55.5,6.6,8,242.1,99.9,24.3,37.9,20.2,168.4,59.7,366.5,1.4,5.1,1.2,191.6,1.4,69.9,5.8,90.1,177,1.4,204.6,120,2.6,199.6,30,104.2,2735.7999999999997
116,21-11-2013,239.4,1.3,21.1,39.1,3.2,55.6,5.8,57.3,14.9,56.4,6.5,7.8,247.1,101.2,23.8,37.2,20.1,166.8,59.4,363.3,1.4,5.1,1.2,193,1.4,65.1,6,93,180.5,1.4,200,122.4,2.7,203.6,29.3,105.4,2738.8
117,22-11-2013,229.4,1.3,18.9,38.1,3.3,56.1,5.9,58.6,14.9,56.2,8,7.6,248.3,100.9,24.7,37.3,20.3,172,60,355.4,1.4,5,1.2,195,1.4,65.5,5.7,92,174.6,1.5,204.9,120.3,1.9,207.7,29.7,98.5,2723.5000000000005
118,23-11-2013,225.7,1.5,20.4,40,3.2,55.5,5.1,56.2,14.8,56.8,10,7.6,250.6,102.7,23.5,36.7,20.5,169.6,58.7,360.2,1.6,4.8,1.2,198.2,1.4,64.2,5.6,92,178.6,1.4,205.3,118.7,2.3,202.4,29.8,105.7,2732.5000000000005
119,24-11-2013,222.9,1.2,20.6,39.2,2.9,56,5.7,53.9,14.5,58.2,9.3,6.9,244.1,96.2,21.7,36.7,20.1,152.9,52.7,353.5,1.5,4.5,1.2,200.4,1.5,64,5.3,86.9,176.7,1.3,194.9,121,2.9,201.8,29.1,94.3,2656.5000000000005
120,25-11-2013,226.5,1.2,21.4,39.4,3.2,56.7,5.8,56.9,15,57.5,8.2,7.8,248.4,99.4,22.8,35.2,20.7,163.9,56.8,363.1,1.4,4.8,1.2,197.8,1.4,60.4,5.6,88.9,176.5,1.1,207,121.5,2.7,199.3,28.5,90.4,2698.4000000000005
121,26-11-2013,229,1.2,21.3,37.4,3.3,55.2,5.8,57.2,14.8,56.9,8.3,8.1,253,100.6,23.6,37,21.4,166.3,57.5,370.4,1.4,4.7,1.2,194.8,1.4,64.8,5.9,89.3,176.7,1.3,208.7,121.1,2.7,202.9,29.1,99.8,2734.1000000000004
122,27-11-2013,229.6,1.4,20,38.4,3.4,56.9,5.7,57.3,14.9,56.5,7.5,8.1,257.3,100.8,24.1,39.6,20.4,166.9,58.7,367.2,1.4,4.8,1.2,194.9,1.4,63.7,5.8,92.4,177.3,1.2,217.2,121.1,3.3,206.7,29,104.4,2760.5
123,28-11-2013,225.1,1.5,21.3,37.5,3.3,56.7,5.9,57,15,56.1,7.9,7.9,253.6,101.6,23.4,38.1,20.2,168.1,59.4,363.6,1.4,4.5,1.2,192.5,1.5,63.1,5.5,92.7,178.3,1,221.4,123.5,2.6,205.9,29.8,103,2751.100000000001
124,29-11-2013,219.7,1.7,22,36.1,3.3,59,5.9,58.6,13.4,55.2,8.2,8.5,251.3,103.3,23.7,37.8,20.9,150.7,58.3,355.7,1.4,4.9,1.2,193.1,1.6,65.6,5.9,98,179.2,1,215.8,120.7,2.6,207.1,28.9,100.7,2720.9999999999995
125,30-11-2013,226.3,1.7,18,36.6,3.3,57.7,5.9,55.8,14.5,53,8,8.4,251.2,102.8,23.3,37.4,21.5,160.4,58.4,358.6,1.4,4.7,1.3,195,1.5,62.8,5.8,96.6,185.9,1.4,225.7,118.3,2.3,203.3,28.2,100.5,2737.5000000000005
126,01-12-2013,220,1.7,22.7,38.4,3,58.1,4.9,53.4,14.1,53.3,8,6.9,243.6,99.6,21.5,38.5,20.5,157.8,54.1,356.7,1.4,3.7,1.2,194.7,1.6,59.7,5.1,98.3,174.4,2.2,226.9,121.1,2.5,200.9,27.9,95.1,2693.5
127,02-12-2013,224.1,1.5,21.1,38.1,3.3,57.9,5.7,56.5,14.6,55.6,8,8.5,252.6,103.6,22.9,38.5,20.4,160.8,55.1,368.9,1.4,3.8,1.2,196.7,2.1,60.1,5.2,94.3,171.4,2,219.8,122,2.5,197.5,29.7,95,2722.3999999999996
128,05-12-2013,229.9,1.8,20.3,38,3.3,59.3,6,57.1,14.9,55.2,7.4,8,250.3,72.9,24.4,36.6,21.3,168,57.6,362.7,1.4,4.8,1.1,196.7,1.7,62.6,5.6,100.3,183.6,1.5,228.2,126.6,2.8,211.6,28.6,100.7,2752.7999999999993
129,06-12-2013,239.1,1.3,20,39.2,3.4,59.1,6,59.1,14.7,57.7,8.7,7.8,250.7,107.1,24.8,38.9,21.3,170.2,58.9,352.5,1.4,4.7,1.1,196.6,1.5,59.8,5.7,98,182.9,1.3,227.3,121.1,2.8,210.1,28.9,101.9,2785.6000000000004
130,07-12-2013,235.1,1.7,19.6,38.7,3.3,58.8,5,56.3,14.5,57.2,8.4,8.2,248.1,106.1,24.9,38.6,21.5,168.2,57.3,349,1.4,4.3,1.2,196,1.7,58,5.6,101.8,185.1,1.1,226.5,117,2.8,213.2,29,101.9,2767.1
131,08-12-2013,234.5,1.8,20.8,37.1,3,58.9,5.6,55.5,14,52.8,5.4,6.9,237.3,101.4,23,38.2,21.1,161.6,53.4,339.4,1.4,3.9,1.1,199.8,1.7,63.8,5,95.3,185.5,1.4,229,118.6,2.5,209.3,29.2,94.1,2713.3
132,09-12-2013,232.9,1.3,21.6,43.2,3.2,56.2,5.5,56.1,14.7,55,4.2,8.3,219.5,90.2,22.8,36.8,19.7,168,60.1,350.9,1.5,3.3,1.2,178.5,1.5,62.7,5.8,82.2,164.8,1.5,229.4,123,2,195.8,29.5,100.4,2653.3
133,10-12-2013,228.1,1.2,20.9,43.4,2.9,55.3,5.6,53.8,14.6,55.3,5.5,7.1,217.3,88.8,21.5,36.9,20.9,161.1,55.8,339.7,1.5,3.9,1.2,182,1.5,61.8,5.4,80,165,1.4,230.7,123.5,2.7,194.2,28.2,96.2,2614.899999999999
134,11-12-2013,232.1,1.4,20.9,37.8,3.3,55.4,5.6,57.1,14.9,54.6,4.3,7.8,228.5,98,22.5,36.5,19.6,168.9,59.5,362.5,1.5,4.7,1.2,179.9,1.4,62.9,5.8,74.7,168.9,1.5,225.5,120.8,2.6,198.5,28.5,99.6,2669.2000000000007
135,12-12-2013,234.6,1.4,21.5,37.7,3.2,55.5,5.7,57.6,14.9,54.6,4.1,7.9,231.9,98,22.6,35.2,19.4,172.6,58.8,366,1.5,4.8,1,186.1,1.3,61.6,5.8,83.3,174.9,1.5,232.3,122,2.4,203.6,31.3,100.2,2716.7999999999997
136,13-12-2013,230.1,1.5,22.1,39.5,3.3,55.1,5.6,57.9,15,55.4,5.4,8,233.8,98.6,24.1,36.7,20.3,171.7,58.4,363.3,1.5,4.8,1.1,187.6,1.4,61.4,5.9,86.2,175.1,1.5,228.1,120.2,2.5,202.7,30.6,101.9,2718.2999999999997
137,14-12-2013,227.4,1.6,20.5,32.9,3.3,54.8,5.8,56.7,15.1,54.9,4.7,8.3,236.9,95.8,23.8,36.4,20.6,172.4,60,364.5,1.5,4.7,1.2,186.7,1.4,62.8,5.9,84,174.4,1.9,221.6,114.3,3.2,201.9,29.2,103.6,2694.7000000000003
138,15-12-2013,223.2,1.5,21.1,35.5,3.3,52.1,5.8,57.8,14.9,54.8,5.4,7.9,239.1,99.5,23.7,38.6,19.9,172.5,59.4,358.4,1.5,4.1,1.1,186.3,1.4,65,6,83.9,176.1,1.2,227.6,122.7,2.6,192.2,29,97.5,2692.5999999999995
139,17-12-2013,240.8,1.5,21.3,39.4,3.4,64.1,5.9,58.1,14.1,57.9,6,7.5,240.5,105,24.4,39.6,18.6,168.9,57.5,357.9,1.6,5.1,1.2,200.6,1.7,64.5,5.5,92.6,196.8,1.8,236.1,121.7,3.3,219.6,31,96.7,2812.2
140,18-12-2013,241.5,1.4,20,38.4,3.5,62.1,5.8,59.3,14.2,57,8.6,7.4,240.3,104.7,24,39.8,18.6,165.7,56.9,356.6,1.6,4.8,1.2,201.3,1.7,63.4,5.7,87,190.4,1.9,240.8,121.6,3.2,220.5,30.7,103.7,2805.2999999999997
141,20-12-2013,246.2,1.5,21.2,35.7,3.7,61.9,5.4,60.8,14.2,54.8,6.9,7.4,241.2,110,25.5,39,21.4,163.3,58.5,353.2,1.5,4.8,1.2,202.2,1.5,61.8,5.8,92.5,185.3,1.7,246.8,125.4,3.6,210.3,31.2,96.1,2803.5
142,21-12-2013,247.8,1.6,20.9,38.4,3.5,59.3,5.9,58.3,14.1,56.2,8.2,7.5,238.9,104.2,25,39,21.4,168.3,58.6,306.6,1.6,5.4,1.2,196.9,1.6,65.9,5.7,92.9,185.2,1.8,248.9,127.2,3.5,206.7,31.2,104.3,2763.7
143,22-12-2013,244.3,1.8,20.6,39.1,3.1,61.4,5.9,57.8,13.8,56.5,8.4,6.7,231.4,92.1,22.1,34.9,20.5,165.5,53.6,347.4,1.5,4.9,1.2,192.1,1.7,63.4,5.1,80.5,179.5,1.6,240.6,136.7,3,209.1,29.4,96.5,2733.7
144,23-12-2013,245.3,1.7,21.5,39.2,3.7,60.2,5.3,61.7,14.2,62.1,9,6.8,237.6,99,24.4,37.3,21.8,173.2,56.7,355.9,1.5,5.1,1.3,194.4,1.7,65.2,5.5,89.8,181.8,1.6,244.5,129.8,3.1,203.1,32,96.8,2793.8
145,24-12-2013,242.1,1.6,22,38.5,3.7,62.8,6.7,61.5,14.5,57.9,9,7.9,242.2,95.7,25,38.4,21.7,173.5,56.4,361,1.5,5.2,1.3,195.1,1.6,66.4,5.8,88.9,185.3,1.9,247.1,132.2,2.7,211.3,32.6,101.5,2822.4999999999995
146,25-12-2013,252.6,1.6,22,37.5,3.5,62.8,6,60.8,14.7,57.6,7,6.9,238.8,108.6,25.1,40.5,21.7,172,53.1,355.6,2,4.9,1.1,198.2,1.8,66.5,5.6,91.6,193.7,2,235.7,132.1,3,210.3,32,108.3,2837.2
147,26-12-2013,255.5,1.8,19.6,35.3,3.6,63.3,5.9,62.6,14.9,51.9,5.8,7.7,241.8,105.7,25.1,39.5,21.5,176.6,56.4,365.9,2.1,4.7,1.1,199,1.7,62.9,5.9,88.8,194.4,1.5,237,130.5,3.3,208.1,32,97.5,2830.9
148,27-12-2013,255.5,1.9,21.2,37.8,3.7,63.6,6,64.6,14.9,55.7,6.3,7.9,241.2,107.9,25.7,40.2,21.1,177.5,57,363.6,1.7,5.2,1.2,198,1.7,64.3,5.9,90.3,193.3,1.7,236.8,130.5,2.7,217.7,32.2,98.7,2855.2
149,28-12-2013,252,1.5,21.5,38.1,3.6,63.1,5.9,61.5,15,56.6,8,7.7,238.2,108.5,25.6,41.1,20.8,174.8,56.6,359.6,1.5,5.4,1.3,190.8,1.5,66.6,6,91.7,195.5,1.9,245.5,128.4,3.7,218.5,32.1,104.6,2854.7
150,29-12-2013,249.2,1.8,21.5,39.9,3.2,64.7,5.8,59.5,15,58.2,7.6,7,231.5,108.1,24.2,40.9,20.8,166.3,52.2,349.6,1.5,5,1.3,191.2,1.6,69.7,5.4,83.5,193.4,2,240.2,128.9,2.7,210.8,30.2,104.7,2799.0999999999995
151,30-12-2013,248.3,1.7,21.4,38.3,3.6,64.9,5.9,63.1,15.1,60.5,7.4,7.9,241.2,108.3,25.1,41.1,21.2,174.8,56.6,360.7,1.7,4.9,1,181.4,1.5,63.6,5.6,91.5,185.7,2.1,248.4,129.2,2.8,216.8,31.4,99.6,2834.3
152,31-12-2013,252.1,1.6,20.9,37.1,3.8,65,5.7,65.2,14.7,59.4,8.5,7.9,238.2,98.2,26.6,32.4,21,177.3,57.3,360,1.5,5.2,1.2,161.8,1.5,67.2,5.9,89.5,183.3,2.2,252.7,133.6,2.9,195.4,29.4,101.5,2787.7
153,01-01-2014,247.4,1.5,21,36.6,3.8,64.4,5,64.9,13.5,59.3,6,8.1,231.1,98.3,24.7,28.6,21.6,171.7,57.1,353.1,1.5,5.4,1.2,162,1.5,67.5,5.5,91.5,175.6,1.7,245.3,127,2.9,219.2,31.7,102,2759.2
154,02-01-2014,253,1.7,21.7,40.5,3.8,64.2,5.3,65,13.8,57.9,6,8.4,237.5,104.6,25,38.4,21.4,174.6,57.7,361.7,1.7,4.9,1.2,173.4,1.6,64.4,5.7,92.4,189,1.7,247.7,127.7,2.9,214.9,33,101.4,2825.8
155,03-01-2014,256.1,1.7,21.1,39.3,3.9,63.7,5.7,67.2,14.9,58.7,7.4,7.9,241.8,113.2,25.7,43.3,21.4,179.9,58.4,357.7,1.8,4.9,1.2,176.4,1.6,63.7,5.9,94.7,196,1.7,253.8,124.8,3.3,227.2,33.6,101.5,2881.1000000000004
156,04-01-2014,252.6,1.7,21.1,40.3,3.7,63.4,5.8,63.5,15.2,60,7.7,8,242.2,110.7,26,37.4,21,177.2,58.8,365,1.5,5.3,1.2,176,1.6,66.3,5.8,96.8,189,1.3,252.2,129.4,2.5,229.2,34.1,118.5,2891.9999999999995
157,05-01-2014,138.3,1.7,20.5,50.4,4,64.2,5.5,65.4,15.2,54.2,6.4,7.6,251.1,114.7,25.6,43,20.4,176.1,59.3,341.9,1.8,5.6,1.2,128.1,1.6,62.4,5.8,89.5,204.5,1.4,245.6,123.8,2.5,223.2,33.1,103.4,2699
158,06-01-2014,138.8,1.6,21.3,51.3,4.3,64.7,5.6,66.4,15.1,53.3,6.8,7.8,257.6,119.5,25.7,42.1,20.3,179.1,60.9,353.3,2.1,5.8,1.2,136.2,1.7,61.9,5.1,94.3,210.6,1.6,251.1,127.6,2.6,228.5,34.6,101,2761.3999999999996
159,07-01-2014,137.3,1.8,21.2,50.9,4.1,64.4,5.8,69.7,15.2,55.2,7.2,7.9,253.5,117.4,26.1,43.1,18.9,179.6,61.2,357.6,2.3,4.8,1.2,141.3,1.7,59.7,6,95.7,208.6,1.5,255.1,129.2,2.7,229,34.6,108.3,2779.7999999999997
160,08-01-2014,138,1.7,20.4,49.1,4.2,66.1,5.6,70.7,15.2,55.5,7.5,7.8,255.7,117.5,26.3,43.2,19.2,179.8,61.3,358.6,2.4,6.1,1.2,146.5,1.7,60.4,6.2,96.3,209.4,1.7,256.2,131.9,2.6,226.8,35.4,109.3,2797.500000000001
161,09-01-2014,135.2,1.7,21.4,51.1,4.3,65.9,5.6,65.2,14.9,54.1,7.4,7.7,260.4,122.8,25.8,43.5,20.7,180.4,61.2,351.5,2.3,5.2,1.3,150.6,1.8,62.6,6.2,96,212.7,1.9,260.3,135,2.7,237.6,36,112.5,2825.4999999999995
162,10-01-2014,135.9,1.8,21.1,54,4.2,68.5,5,67,15.1,55.1,8,7.6,260.4,118.3,26,43.2,21,180.8,60.8,353.5,2,5.5,1.3,156.1,1.7,59.7,6,95.3,214.7,1.7,262.4,130,2.9,238,36.4,112.1,2833.1
163,11-01-2014,131.1,1.8,20.9,54.1,3.9,62.9,5.4,64.7,14.8,54.7,7.5,6.8,253.8,111.3,23.7,42.4,22.1,168,53.6,348.1,2.2,4.8,1.2,161,1.7,59.4,5.5,92.5,214.6,1.2,248.1,132,2.6,237.9,35.2,108.8,2760.3
164,12-01-2014,132.7,1.8,20.2,52.8,4.4,67.8,5.6,70.2,15.1,55,6.3,7.6,258.9,115.4,24.9,42.6,21.5,174.6,57,358.6,2.1,5.5,1.2,168.2,1.7,62.3,5.6,95.3,202.3,1.7,251.1,130.9,2.6,241.6,36.2,110.9,2812.2
165,13-01-2014,137,1.7,19.1,55.1,4.1,68.1,5.8,70.3,15.2,57,7.6,7.1,257.4,114.1,24.5,44.6,22.8,178.3,57.1,364,2.2,5.6,1.2,172,1.7,62.7,5.8,90.2,209.3,1.6,253.3,126.3,2.9,241.5,35.9,111.3,2834.4000000000005
166,14-01-2014,134.4,1.8,20.9,54.7,4.2,67.6,5,72.8,14.4,57.3,7.1,8,206.7,111.8,24.3,43.5,22.4,179.8,57.6,364.5,2.3,5.8,1.2,168.2,1.5,59.9,5.8,81,203.6,1.4,250.7,124.8,2.7,238.6,36.9,105.9,2749.1
167,15-01-2014,127.4,1.7,19.1,53.2,4,68.7,5.3,70.4,14.6,56.9,7.2,7.6,221.3,114.1,24.1,42.3,21.8,174.1,58.3,367.4,2.3,5.2,1.1,172.8,1.7,61.8,4.9,87.3,205.1,1.3,221.9,118,3,230.7,36,107.7,2720.2999999999993
168,16-01-2014,125.2,1.7,21.2,54.6,4,66.4,5.5,70.7,14.9,55.7,7.3,7.6,247.9,114.4,25.2,42.8,20.7,176.4,58.4,363.3,2.3,4.9,1.2,174.2,1.8,63.8,4.5,88.4,210.3,1.9,206.2,121.7,2.8,234.5,36.4,106.3,2745.1000000000004
169,17-01-2014,128.7,1.7,22,54.7,3.8,65.6,5.4,66.1,14.8,58.9,8,7.4,255.5,112.9,25,42.2,20.5,179.5,58.8,365.8,2.3,5.6,1.2,178,2.3,62.8,4.5,90,209.5,1.6,215.9,124.1,3.1,234.5,36.8,109.1,2778.5999999999995
170,18-01-2014,127.6,1.6,20.3,56.2,3.5,65.9,5.3,63.1,15.1,56.6,7.4,6.5,250,105,23.2,42.6,20.9,174,55,359.6,2.3,5.2,1.2,179.8,2.3,62.6,4.7,85.9,207.7,1.4,224.5,123.4,2.6,236.6,35.1,106.6,2741.2999999999997
171,20-01-2014,134.9,1.7,21,53.5,4.2,67.8,5.7,69.6,15.4,58,8.4,7.7,256.9,117.9,24.9,42.2,21.1,179.3,61.1,370.5,1.8,5.2,1.2,183.9,2.6,63.4,5.6,92.2,208,1.7,251.1,128.9,2.7,237.7,36.5,114.7,2858.999999999999
172,21-01-2014,134.2,1.7,20.5,49.8,4.4,68.6,5.6,69.5,15.4,56.1,8.7,7.8,248.2,122.9,25.7,42,21.4,180.5,60.7,370.1,1.8,5,1.2,187.6,2.6,64.3,5.7,89.3,208.8,1.7,253,129,2.6,242.6,36.8,113.4,2859.2
173,22-01-2014,136.6,1.7,20.7,54.6,4.3,70,5.8,69.4,15.1,57.6,8.8,7.8,242,103.9,27.6,35.8,22.8,184.8,60.6,369.4,1.7,5.2,1.2,166.2,2.6,63,5.7,87.4,163.8,1.7,251.6,129,2.5,237.9,38.5,108.1,2765.4
174,23-01-2014,139.8,1.7,21.1,54,4.1,69.2,5.8,68.7,15.4,56.3,7.5,8.1,250.2,111.2,25.4,42.8,22.7,187,60.3,363.5,1.8,5.3,1.2,161.6,2.3,59.6,6.1,88.7,182.3,1.6,253.9,130.7,2.4,232.3,34.9,108.3,2787.7999999999997
175,24-01-2014,137.1,1.5,21.6,53.9,3.9,70.4,5.8,66.1,15.6,57.1,6.9,7.9,249.4,109.8,25.1,42.6,22.5,181.9,59.7,364.3,1.6,5.3,1.3,166.1,1.9,65.1,5.7,85.5,188,1.6,258.9,130,2.6,236.7,35.4,109.5,2798.2999999999993
176,25-01-2014,137,1.7,21.2,53.8,3.7,70.2,5.6,61.5,15.2,55.9,5.8,6.9,242,105.6,23.6,43.8,22.2,170,55.4,352.7,1.8,5.3,1.2,147.2,2.4,61.2,5.4,84.7,185.5,1.3,245.3,125.2,2.7,236,34,108,2701
177,27-01-2014,137.3,1.6,20.2,55.2,4,69.2,5,66.1,14.1,56.1,6.1,7.7,241.9,108.9,24.9,41.2,21.8,181,55.1,341,2,5,1.1,151.5,2.2,59.5,5.6,85.3,190.3,1.9,254.3,126.6,2.7,218.2,33.5,109.8,2707.8999999999996
